customerID,gender,SeniorCitizen,Partner,Dependents,tenure,Tenure Group,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,Monthly Charge Group,TotalCharges,Churn_Numeric,Churn,SeniorCitizenText
6898-MDLZW,Male,0,No,No,12,New,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,53.75,Medium,648.65,,No,No
3237-AJGEH,Female,0,Yes,Yes,3,New,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,31,Low,95.05,,Yes,No
4707-YNOQA,Female,0,Yes,Yes,34,Medium,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),25.6,Low,917.15,,No,No
9357-UJRUN,Male,0,Yes,No,24,Medium,Yes,Yes,DSL,Yes,No,No,Yes,No,No,One year,Yes,Electronic check,58.35,Medium,1346.9,,No,No
1591-NFNLQ,Male,0,No,No,51,Long,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),80,High,4242.35,,Yes,No
8648-PFRMP,Female,1,No,No,14,Medium,No,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,46.35,Medium,672.7,,No,Yes
7663-CUXZB,Male,0,Yes,No,59,Long,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,113.75,High,6561.25,,No,No
0258-NOKBL,Male,0,No,No,3,New,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,90.4,High,268.45,,No,No
1163-VIPRI,Female,0,Yes,Yes,65,Long,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Electronic check,109.3,High,7337.55,,No,No
2815-CPTUL,Male,1,No,No,5,New,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,70.25,High,331.9,,Yes,Yes
9348-ROUAI,Female,0,Yes,Yes,59,Long,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),90.3,High,5194.05,,No,No
9443-JUBUO,Male,0,Yes,Yes,72,Long,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),65.25,Medium,4478.85,,No,No
0596-BQCEQ,Female,0,Yes,Yes,62,Long,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.15,High,6283.3,,Yes,No
1481-ZUWZA,Male,0,No,No,28,Medium,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),94.5,High,2659.4,,Yes,No
3043-TYBNO,Male,0,No,No,3,New,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Mailed check,60.65,Medium,196.9,,No,No
4830-FAXFM,Male,0,No,Yes,19,Medium,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),24.1,Low,439.2,,No,No
5906-BFOZT,Male,0,No,No,1,New,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.5,Low,19.5,,No,No
2960-NKRSO,Male,0,No,No,24,Medium,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,85.95,High,2107.15,,No,No
8996-ZROXE,Male,1,No,No,57,Long,Yes,No,DSL,No,No,Yes,Yes,No,No,One year,Yes,Electronic check,53.5,Medium,3035.8,,No,Yes
5598-IKHQQ,Female,0,No,No,72,Long,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.45,Low,1866.45,,No,No
0397-ZXWQF,Male,0,No,No,67,Long,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.5,Low,1430.95,,No,No
5266-PFRQK,Male,0,Yes,Yes,52,Long,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),20.85,Low,1071.6,,No,No
4674-HGNUA,Male,0,Yes,Yes,71,Long,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),89.9,High,6457.15,,No,No
6765-MBQNU,Female,0,Yes,No,26,Medium,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,26,Low,684.05,,No,No
9786-IJYDL,Female,0,No,No,35,Medium,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,113.2,High,3914.05,,No,No
1303-SRDOK,Female,0,Yes,Yes,55,Long,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),69.05,Medium,3842.6,,No,No
3769-MHZNV,Female,0,Yes,Yes,33,Medium,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.1,Low,670.35,,No,No
6295-OSINB,Male,0,Yes,No,72,Long,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,109.65,High,7880.25,,No,No
3308-MHOOC,Male,0,No,Yes,1,New,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.2,Low,19.2,,No,No
2309-OSFEU,Male,0,No,No,10,New,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,33.9,Low,298.45,,Yes,No
2207-QPJED,Female,1,Yes,No,37,Long,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,90,High,3371.75,,No,Yes
4177-JPDFU,Male,0,No,No,12,New,No,No phone service,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,34,Low,442.45,,No,No
2239-CFOUJ,Male,0,Yes,Yes,1,New,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.4,Low,20.4,,No,No
8046-DNVTL,Male,0,Yes,No,62,Long,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,Two year,Yes,Credit card (automatic),38.6,Medium,2345.55,,No,No
2209-XADXF,Female,0,No,No,1,New,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),25.25,Low,25.25,,No,No
6620-JDYNW,Female,0,No,No,18,Medium,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,60.6,Medium,1156.35,,No,No
1891-FZYSA,Male,1,Yes,No,69,Long,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,89.95,High,6143.15,,Yes,Yes
4770-UEZOX,Male,0,No,No,2,New,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,74.75,High,144.8,,No,No
1038-RQOST,Male,0,Yes,Yes,19,Medium,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.6,Low,414.95,,No,No
7613-LLQFO,Male,0,No,No,12,New,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,84.45,High,1059.55,,Yes,No
4568-TTZRT,Male,0,No,No,9,New,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.4,Low,181.8,,No,No
9513-DXHDA,Male,0,No,No,27,Medium,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,No,Electronic check,81.7,High,2212.55,,No,No
2640-PMGFL,Male,0,No,Yes,27,Medium,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,79.5,High,2180.55,,Yes,No
3801-HMYNL,Male,0,Yes,Yes,1,New,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,89.15,High,89.15,,Yes,No
0516-QREYC,Female,1,No,No,24,Medium,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.3,Low,459.95,,No,Yes
9685-WKZGT,Male,1,No,No,14,Medium,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.95,High,1036.75,,Yes,Yes
6022-UGGSO,Female,1,No,No,32,Medium,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,74.4,High,2276.95,,Yes,Yes
8084-OIVBS,Female,0,No,No,11,New,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20,Low,211.95,,No,No
8896-BQTTI,Male,0,No,No,1,New,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,25,Low,25,,No,No
3865-QBWSJ,Male,1,No,Yes,38,Long,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,80.45,High,3162.65,,No,Yes
3352-RICWQ,Female,0,Yes,Yes,9,New,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.75,Low,210.65,,No,No
2160-GPFXD,Male,0,Yes,Yes,54,Long,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Two year,Yes,Credit card (automatic),65.65,Medium,3566.7,,No,No
2065-MMKGR,Female,0,No,No,29,Medium,Yes,Yes,DSL,No,No,No,No,Yes,Yes,One year,Yes,Credit card (automatic),71,High,2080.1,,No,No
5857-TYBCJ,Male,1,Yes,No,44,Long,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,89.2,High,4040.2,,No,Yes
1498-NHTLT,Male,0,Yes,Yes,59,Long,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,86.75,High,5186,,No,No
4484-CGXFK,Female,0,No,No,3,New,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,55.3,Medium,196.15,,Yes,No
1402-PTHGN,Female,0,Yes,Yes,18,Medium,Yes,No,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Mailed check,61.5,Medium,1087.45,,No,No
4176-RELJR,Male,1,No,No,67,Long,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.1,Low,1672.15,,No,Yes
6214-EDAKZ,Female,0,Yes,Yes,22,Medium,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,55.15,Medium,1206.05,,Yes,No
5199-FPUSP,Male,0,No,Yes,33,Medium,No,No phone service,DSL,Yes,No,No,Yes,No,No,One year,No,Credit card (automatic),34.05,Low,1113.95,,No,No
6377-KSLXC,Male,0,No,No,5,New,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.95,Low,107.05,,No,No
1796-JANOW,Female,0,No,No,2,New,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.95,Low,38.15,,No,No
0238-WHBIQ,Male,0,Yes,Yes,72,Long,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),89.7,High,6339.3,,No,No
8735-NBLWT,Male,0,No,Yes,9,New,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.4,Low,184.1,,No,No
6651-RLGGM,Male,0,Yes,Yes,67,Long,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,26.3,Low,1688.9,,No,No
6127-ISGTU,Female,0,Yes,No,16,Medium,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,84.95,High,1378.25,,Yes,No
1614-JBEBI,Female,0,No,No,8,New,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.7,Low,137.6,,No,No
8740-XLHDR,Male,0,No,No,5,New,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,43.25,Medium,219,,Yes,No
1208-DNHLN,Male,0,Yes,Yes,23,Medium,Yes,Yes,DSL,No,No,No,No,No,No,One year,Yes,Credit card (automatic),48.35,Medium,1067.15,,Yes,No
1761-AEZZR,Male,0,No,No,1,New,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,79.55,High,79.55,,Yes,No
3923-CSIHK,Female,1,Yes,No,50,Long,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,71.05,High,3444.85,,Yes,Yes
5696-EXCYS,Male,0,No,No,17,Medium,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.45,Low,369.05,,No,No
5795-KTGUD,Female,0,Yes,No,68,Long,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),110.8,High,7553.6,,No,No
7120-RFMVS,Male,0,No,No,1,New,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,84.5,High,84.5,,Yes,No
7924-GJZFI,Female,1,Yes,No,25,Medium,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.3,Medium,1813.1,,No,Yes
4702-HDRKD,Male,0,No,No,67,Long,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,No,One year,Yes,Bank transfer (automatic),49.35,Medium,3321.35,,No,No
8512-WIWYV,Male,0,No,No,32,Medium,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),20.35,Low,707.5,,No,No
5897-ZYEKH,Female,1,Yes,No,67,Long,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,105.6,High,7112.15,,No,Yes
5456-ITGIC,Male,1,Yes,No,72,Long,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),64.45,Medium,4641.1,,No,Yes
7317-GGVPB,Male,0,Yes,No,71,Long,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),108.6,High,7690.9,,Yes,No
1406-PUQVY,Male,0,No,Yes,1,New,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,49.9,Medium,49.9,,No,No
1322-AGOQM,Male,0,No,No,46,Long,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),30.3,Low,1380.1,,Yes,No
3677-IYRBF,Female,1,No,No,2,New,No,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,30.4,Low,78.65,,Yes,Yes
5692-FPTAH,Female,0,No,No,1,New,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,45.4,Medium,45.4,,Yes,No
9114-AAFQH,Female,0,Yes,No,48,Long,Yes,No,DSL,No,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,65.65,Medium,3094.65,,No,No
8715-KKTFG,Female,0,Yes,No,61,Long,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),103.3,High,6518.35,,No,No
1550-LOAHA,Female,0,Yes,No,32,Medium,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),84.15,High,2585.95,,Yes,No
1728-BQDMA,Female,0,No,No,2,New,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,44.45,Medium,82.7,,No,No
0268-QKIWO,Female,0,No,No,3,New,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,19.75,Low,58.85,,Yes,No
0876-WDUUZ,Female,0,No,No,5,New,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),85.4,High,425.9,,Yes,No
5117-ZSMHQ,Female,0,Yes,Yes,71,Long,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),89.9,High,6342.7,,No,No
5151-HQRDG,Male,0,Yes,No,37,Long,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,55.05,Medium,2030.75,,No,No
0960-HUWBM,Male,0,Yes,Yes,65,Long,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),104.1,High,6700.05,,No,No
6465-GSRCL,Female,0,No,Yes,67,Long,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),106.6,High,7244.7,,No,No
0617-FHSGK,Male,0,No,Yes,49,Long,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),75.2,High,3678.3,,Yes,No
0263-FJTQO,Male,0,Yes,Yes,50,Long,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),70.5,High,3486.65,,No,No
7319-ZNRTR,Male,0,Yes,Yes,25,Medium,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,19.6,Low,411.15,,No,No
2858-MOFSQ,Female,0,No,Yes,17,Medium,Yes,Yes,DSL,No,No,Yes,No,No,No,One year,Yes,Mailed check,55.85,Medium,937.5,,Yes,No
7503-EPSZW,Female,0,Yes,Yes,64,Long,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,24.05,Low,1559.15,,No,No
7089-XXAYG,Male,0,Yes,No,25,Medium,No,No phone service,DSL,No,No,Yes,No,Yes,No,One year,Yes,Credit card (automatic),38.1,Medium,970.4,,No,No
8118-LSUEL,Male,1,No,No,23,Medium,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,106.4,High,2483.5,,Yes,Yes
8070-AAWZP,Male,1,Yes,No,24,Medium,No,No phone service,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Mailed check,34.25,Low,828.2,,No,Yes
1666-JXLKU,Female,0,No,No,37,Long,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.05,High,3810.55,,No,No
7855-DIWPO,Female,0,No,No,21,Medium,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,68.65,Medium,1493.2,,No,No
5133-POWUA,Male,0,No,No,1,New,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,45.8,Medium,45.8,,No,No
5652-MSDEY,Female,0,No,No,10,New,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,75.75,High,777.3,,No,No
7005-CCBKV,Male,0,No,No,6,New,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,84.4,High,556.35,,Yes,No
1810-BOHSY,Male,0,Yes,No,51,Long,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,One year,Yes,Credit card (automatic),96.4,High,4911.05,,No,No
1784-BXEFA,Female,0,No,No,10,New,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.55,Low,187.35,,No,No
7351-MHQVU,Female,0,No,No,6,New,No,No phone service,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),50.95,Medium,307.6,,No,No
9224-VTYID,Male,0,Yes,Yes,47,Long,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,90.5,High,4318.35,,No,No
9500-IWPXQ,Female,0,Yes,Yes,61,Long,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Electronic check,79.4,High,4820.55,,No,No
5762-TJXGK,Female,0,No,No,52,Long,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),58.75,Medium,3038.55,,No,No
4504-YOULA,Female,0,Yes,Yes,35,Medium,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),59.45,Medium,2136.9,,No,No
5569-IDSEY,Male,0,Yes,No,71,Long,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),105.7,High,7472.15,,No,No
4250-FDVOU,Female,0,No,No,6,New,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,56.25,Medium,389.1,,Yes,No
7284-ZZLOH,Male,0,Yes,No,45,Long,Yes,No,DSL,Yes,No,Yes,No,No,No,Two year,No,Credit card (automatic),53.3,Medium,2296.25,,No,No
5277-ZLOOR,Female,1,No,No,2,New,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,85.55,High,187.45,,Yes,Yes
2141-RRYGO,Female,0,No,No,4,New,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),68.65,Medium,261.25,,Yes,No
1777-JYQPJ,Male,0,No,No,2,New,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,24.3,Low,38.45,,No,No
6376-GAHQE,Male,0,No,No,4,New,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,77.85,High,299.2,,Yes,No
3401-URHDA,Male,0,No,No,51,Long,Yes,Yes,DSL,Yes,No,No,Yes,No,No,One year,No,Credit card (automatic),59.9,Medium,3043.6,,No,No
1599-EAHXY,Male,0,Yes,Yes,60,Long,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),23.95,Low,1506.4,,No,No
8631-XVRZL,Male,0,No,No,9,New,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,20.15,Low,163.7,,No,No
5052-PNLOS,Male,0,No,No,3,New,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),105.35,High,323.25,,Yes,No
3853-LYGAM,Male,0,No,No,17,Medium,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),95.65,High,1640,,No,No
6979-ZNSFF,Female,0,No,No,8,New,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,87.05,High,762.1,,Yes,No
5751-USDBL,Male,0,Yes,Yes,46,Long,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Mailed check,81,High,3846.35,,No,No
5680-LQOGP,Female,0,No,No,68,Long,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),82.45,High,5646.6,,No,No
2386-LAHRK,Male,0,No,No,1,New,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,53.5,Medium,53.5,,Yes,No
8189-DUKMV,Female,0,Yes,No,4,New,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.5,Low,79.05,,No,No
6032-IGALN,Female,0,No,No,1,New,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,25.1,Low,25.1,,Yes,No
9931-DCEZH,Male,0,No,Yes,28,Medium,Yes,No,DSL,No,Yes,No,Yes,No,No,One year,Yes,Credit card (automatic),54.4,Medium,1516.6,,No,No
1898-JSNDC,Female,0,No,No,39,Long,Yes,No,DSL,No,Yes,No,No,Yes,No,One year,Yes,Credit card (automatic),58.6,Medium,2224.5,,No,No
0315-LVCRK,Male,0,No,No,11,New,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,84.8,High,888.75,,No,No
3911-RSNHI,Female,0,Yes,No,71,Long,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),61.4,Medium,4310.35,,No,No
2410-CIYFZ,Male,0,No,Yes,2,New,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.4,Low,42.9,,No,No
4248-HCETZ,Male,1,Yes,No,30,Medium,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,79.65,High,2365.15,,Yes,Yes
5505-OVWQW,Female,0,No,No,17,Medium,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.15,Low,353.65,,No,No
7271-AJDTL,Female,0,Yes,No,55,Long,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),94.45,High,5073.1,,No,No
